ELEMENT_ID;ELEMENT_ALIASES;VALID_START_DATE;VALID_FINISH_DATE;TIPO;ORIGEN;DESTINO;FLAG_ENABLED;GRUPO;PAIS;ELEMENT_TYPE;ELEMENT_NAME;INTERFACE_NAME;GROUP_TYPE;ELEMENT_IP;NOMBRE_GRUPO;FRONTERA
2633341;C1741_SJ270_SARF_1-1-2-8_to_CF183_SJO70_SAR18_1-1-5-7;30.11.2011  05:07:58 p.m.;30.11.2011  05:07:58 p.m.;MidRAN;C1741_SJ270_SARF;CF183_SJO70_SAR18;S;IPRAN;Argentina;Router-Alcatel;C1741_SJ270_SARF;network:10.2.97.33:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-8;Interface;10.2.97.33
2633266;CF069_DIR70_SR7_1-2-2-3_to_CF078_AVA70_SAR8_1-1-3-8;30.11.2011  05:10:05 p.m.;30.11.2011  05:10:05 p.m.;MidRAN;CF069_DIR70_SR7;CF078_AVA70_SAR8;S;IPRAN;Argentina;Router-Alcatel;CF069_DIR70_SR7;network:10.2.20.7:shelf-1:cardSlot-2:card:daughterCardSlot-2:daughterCard:port-3;Interface;10.2.20.7
2633268;CF069_DIR70_SR7_1-2-2-5_to_C1578_RM370_SARF_1-1-2-7;30.11.2011  05:10:05 p.m.;30.11.2011  05:10:05 p.m.;MidRAN;CF069_DIR70_SR7;C1578_RM370_SARF;S;IPRAN;Argentina;Router-Alcatel;CF069_DIR70_SR7;network:10.2.20.7:shelf-1:cardSlot-2:card:daughterCardSlot-2:daughterCard:port-5;Interface;10.2.20.7
2633475;CF077_VRE70_SAR18_1-1-8-7_to_CF087_VBR70_SAR8_1-1-4-7;30.11.2011  05:10:07 p.m.;30.11.2011  05:10:07 p.m.;MidRAN;CF077_VRE70_SAR18;CF087_VBR70_SAR8;S;IPRAN;Argentina;Router-Alcatel;CF077_VRE70_SAR18;network:10.2.20.25:shelf-1:cardSlot-1:card:daughterCardSlot-8:daughterCard:port-7;Interface;10.2.20.25
2633384;CF104_MRL70_SR7_1-2-1-10_to_CF100_CAS70_SAR8_1-1-2-8;30.11.2011  05:10:07 p.m.;30.11.2011  05:10:07 p.m.;MidRAN;CF104_MRL70_SR7;CF100_CAS70_SAR8;S;IPRAN;Argentina;Router-Alcatel;CF104_MRL70_SR7;network:10.2.20.4:shelf-1:cardSlot-2:card:daughterCardSlot-1:daughterCard:port-10;Interface;10.2.20.4
2633220;CF307_VDM70_SARF_1-1-2-7_to_C2767_HAV70_SAR18_1-1-4-8;30.11.2011  05:10:10 p.m.;30.11.2011  05:10:10 p.m.;MidRAN;CF307_VDM70_SARF;C2767_HAV70_SAR18;S;IPRAN;Argentina;Router-Alcatel;CF307_VDM70_SARF;network:10.2.102.45:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-7;Interface;10.2.102.45
2633352;C2165_TMX70_SR7_1-1-2-5_to_CF689_CP470_SAR8_1-1-1-7;30.11.2011  05:10:10 p.m.;30.11.2011  05:10:10 p.m.;MidRAN;C2165_TMX70_SR7;CF689_CP470_SAR8;S;IPRAN;Argentina;Router-Alcatel;C2165_TMX70_SR7;network:10.2.20.12:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-5;Interface;10.2.20.12
2633329;CN007_VE270_SR7_1-1-1-10_to_CN102_FER70_SAR8_1-1-6-8;30.11.2011  05:11:02 p.m.;30.11.2011  05:11:02 p.m.;MidRAN;CN007_VE270_SR7;CN102_FER70_SAR8;S;IPRAN;Paraguay;Router-Alcatel;CN007_VE270_SR7;network:10.2.23.132:shelf-1:cardSlot-1:card:daughterCardSlot-1:daughterCard:port-10;Interface;10.2.23.132
2633325;CN007_VE270_SR7_1-1-1-4_to_CN137_VE370_SAR8_1-1-5-7;30.11.2011  05:11:02 p.m.;30.11.2011  05:11:02 p.m.;MidRAN;CN007_VE270_SR7;CN137_VE370_SAR8;S;IPRAN;Paraguay;Router-Alcatel;CN007_VE270_SR7;network:10.2.23.132:shelf-1:cardSlot-1:card:daughterCardSlot-1:daughterCard:port-4;Interface;10.2.23.132
2633326;CN007_VE270_SR7_1-1-1-5_to_CN158_SLL70_SARM_1-1-1-1;30.11.2011  05:11:02 p.m.;30.11.2011  05:11:02 p.m.;MidRAN;CN007_VE270_SR7;CN158_SLL70_SARM;S;IPRAN;Paraguay;Router-Alcatel;CN007_VE270_SR7;network:10.2.23.132:shelf-1:cardSlot-1:card:daughterCardSlot-1:daughterCard:port-5;Interface;10.2.23.132
2633327;CN007_VE270_SR7_1-1-1-6_to_CN117_NM570_SAR8_1-1-6-8;30.11.2011  05:11:02 p.m.;30.11.2011  05:11:02 p.m.;MidRAN;CN007_VE270_SR7;CN117_NM570_SAR8;S;IPRAN;Paraguay;Router-Alcatel;CN007_VE270_SR7;network:10.2.23.132:shelf-1:cardSlot-1:card:daughterCardSlot-1:daughterCard:port-6;Interface;10.2.23.132
2633330;CN007_VE270_SR7_1-1-2-4_to_CN034_CN470_SAR8_1-1-5-7;30.11.2011  05:11:02 p.m.;30.11.2011  05:11:02 p.m.;MidRAN;CN007_VE270_SR7;CN034_CN470_SAR8;S;IPRAN;Paraguay;Router-Alcatel;CN007_VE270_SR7;network:10.2.23.132:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-4;Interface;10.2.23.132
2633331;CN007_VE270_SR7_1-1-2-5_to_CN018_VZM70_SAR8_1-1-5-7;30.11.2011  05:11:03 p.m.;30.11.2011  05:11:03 p.m.;MidRAN;CN007_VE270_SR7;CN018_VZM70_SAR8;S;IPRAN;Paraguay;Router-Alcatel;CN007_VE270_SR7;network:10.2.23.132:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-5;Interface;10.2.23.132
2633332;CN007_VE270_SR7_1-1-2-6_to_CN164_CMJ70_SAR8_1-1-5-7;30.11.2011  05:11:03 p.m.;30.11.2011  05:11:03 p.m.;MidRAN;CN007_VE270_SR7;CN164_CMJ70_SAR8;S;IPRAN;Paraguay;Router-Alcatel;CN007_VE270_SR7;network:10.2.23.132:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-6;Interface;10.2.23.132
2633212;CO001_MRJ70_SAR18_1-1-4-7_to_CO002_LNS70_SAR8_1-1-1-7;30.11.2011  05:11:05 p.m.;30.11.2011  05:11:05 p.m.;MidRAN;CO001_MRJ70_SAR18;CO002_LNS70_SAR8;S;IPRAN;Argentina;Router-Alcatel;CO001_MRJ70_SAR18;network:10.2.21.16:shelf-1:cardSlot-1:card:daughterCardSlot-4:daughterCard:port-7;Interface;10.2.21.16
2633253;ER054_CCD70_SR7_1-1-2-1_to_CR049_MCT70_SAR8_1-1-1-7;30.11.2011  05:11:44 p.m.;30.11.2011  05:11:44 p.m.;MidRAN;ER054_CCD70_SR7;CR049_MCT70_SAR8;S;IPRAN;Argentina;Router-Alcatel;ER054_CCD70_SR7;network:10.2.21.54:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-1;Interface;10.2.21.54
2633254;ER054_CCD70_SR7_1-1-2-2_to_CR004_PLL70_SAR8_1-1-3-7;30.11.2011  05:11:44 p.m.;30.11.2011  05:11:44 p.m.;MidRAN;ER054_CCD70_SR7;CR004_PLL70_SAR8;S;IPRAN;Argentina;Router-Alcatel;ER054_CCD70_SR7;network:10.2.21.54:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-2;Interface;10.2.21.54
2633406;ME205_GYM70_SR7_1-1-2-1_to_ME206_BCL70_SAR8_1-1-5-7;30.11.2011  05:11:45 p.m.;30.11.2011  05:11:45 p.m.;MidRAN;ME205_GYM70_SR7;ME206_BCL70_SAR8;S;IPRAN;Argentina;Router-Alcatel;ME205_GYM70_SR7;network:10.2.21.7:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-1;Interface;10.2.21.7
2633400;ME205_GYM70_SR7_1-1-2-7_to_ME038_SRF70_SAR8_1-1-1-7;30.11.2011  05:11:45 p.m.;30.11.2011  05:11:45 p.m.;MidRAN;ME205_GYM70_SR7;ME038_SRF70_SAR8;S;IPRAN;Argentina;Router-Alcatel;ME205_GYM70_SR7;network:10.2.21.7:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-7;Interface;10.2.21.7
2633439;MI001_POS70_SR7_1-1-2-3_to_FO054_CLO70_SAR8_1-1-1-7;30.11.2011  05:11:46 p.m.;30.11.2011  05:11:46 p.m.;MidRAN;MI001_POS70_SR7;FO054_CLO70_SAR8;S;IPRAN;Argentina;Router-Alcatel;MI001_POS70_SR7;network:10.2.21.53:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-3;Interface;10.2.21.53
2633222;NQ074_ZBT70_SR7_1-1-2-1_to_NQ210_EJC70_SAR8_1-1-1-7;30.11.2011  05:11:47 p.m.;30.11.2011  05:11:47 p.m.;MidRAN;NQ074_ZBT70_SR7;NQ210_EJC70_SAR8;S;IPRAN;Argentina;Router-Alcatel;NQ074_ZBT70_SR7;network:10.2.22.129:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-1;Interface;10.2.22.129
2633395;AP037_AR370_SAR8_1-1-5-7_to_AP029_TML70_SR7_1-1-1-2;30.11.2011  05:16:42 p.m.;30.11.2011  05:16:42 p.m.;MidRAN;AP037_AR370_SAR8;AP029_TML70_SR7;S;IPRAN;Paraguay;Router-Alcatel;AP037_AR370_SAR8;network:10.2.23.200:shelf-1:cardSlot-1:card:daughterCardSlot-5:daughterCard:port-7;Interface;10.2.23.200
2633386;AP038_RTD70_SAR8_1-1-6-8_to_AP030_MSC70_SR7_1-2-1-4;30.11.2011  05:16:42 p.m.;30.11.2011  05:16:42 p.m.;MidRAN;AP038_RTD70_SAR8;AP030_MSC70_SR7;S;IPRAN;Paraguay;Router-Alcatel;AP038_RTD70_SAR8;network:10.2.23.236:shelf-1:cardSlot-1:card:daughterCardSlot-6:daughterCard:port-8;Interface;10.2.23.236
2633506;AP042_OTB70_SAR8_1-1-6-8_to_AP030_MSC70_SR7_1-2-1-5;30.11.2011  05:16:42 p.m.;30.11.2011  05:16:42 p.m.;MidRAN;AP042_OTB70_SAR8;AP030_MSC70_SR7;S;IPRAN;Paraguay;Router-Alcatel;AP042_OTB70_SAR8;network:10.2.23.238:shelf-1:cardSlot-1:card:daughterCardSlot-6:daughterCard:port-8;Interface;10.2.23.238
2633250;AP066_KM670_SAR8_1-1-6-8_to_AP030_MSC70_SR7_1-2-1-3;30.11.2011  05:16:43 p.m.;30.11.2011  05:16:43 p.m.;MidRAN;AP066_KM670_SAR8;AP030_MSC70_SR7;S;IPRAN;Paraguay;Router-Alcatel;AP066_KM670_SAR8;network:10.2.23.237:shelf-1:cardSlot-1:card:daughterCardSlot-6:daughterCard:port-8;Interface;10.2.23.237
2633227;AP112_BOB70_SAR8_1-1-5-7_to_AP029_TML70_SR7_1-1-1-3;30.11.2011  05:16:43 p.m.;30.11.2011  05:16:43 p.m.;MidRAN;AP112_BOB70_SAR8;AP029_TML70_SR7;S;IPRAN;Paraguay;Router-Alcatel;AP112_BOB70_SAR8;network:10.2.23.199:shelf-1:cardSlot-1:card:daughterCardSlot-5:daughterCard:port-7;Interface;10.2.23.199
2633286;AS028_BOG70_SR7_1-1-1-10_to_AS028_BOG70_SAR8_1-1-5-7;30.11.2011  05:16:44 p.m.;30.11.2011  05:16:44 p.m.;MidRAN;AS028_BOG70_SR7;AS028_BOG70_SAR8;S;IPRAN;Paraguay;Router-Alcatel;AS028_BOG70_SR7;network:10.2.23.131:shelf-1:cardSlot-1:card:daughterCardSlot-1:daughterCard:port-10;Interface;10.2.23.131
2633289;AS028_BOG70_SR7_1-1-2-10_to_AS028_BOG70_SAR8_1-1-6-8;30.11.2011  05:16:44 p.m.;30.11.2011  05:16:44 p.m.;MidRAN;AS028_BOG70_SR7;AS028_BOG70_SAR8;S;IPRAN;Paraguay;Router-Alcatel;AS028_BOG70_SR7;network:10.2.23.131:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-10;Interface;10.2.23.131
2633184;BA024_BBL70_SR7_1-2-2-10_to_BA359_MBT70_SAR8_1-1-1-7;30.11.2011  05:16:44 p.m.;30.11.2011  05:16:44 p.m.;MidRAN;BA024_BBL70_SR7;BA359_MBT70_SAR8;S;IPRAN;Argentina;Router-Alcatel;BA024_BBL70_SR7;network:10.2.22.97:shelf-1:cardSlot-2:card:daughterCardSlot-2:daughterCard:port-10;Interface;10.2.22.97
2633190;BA081_MDP70_SR7_1-1-2-1_to_BA304_BAT70_SAR8_1-1-2-8;30.11.2011  05:16:45 p.m.;30.11.2011  05:16:45 p.m.;MidRAN;BA081_MDP70_SR7;BA304_BAT70_SAR8;S;IPRAN;Argentina;Router-Alcatel;BA081_MDP70_SR7;network:10.2.22.65:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-1;Interface;10.2.22.65
2633355;BA172_TQL70_SR7_1-1-2-1_to_BA128_JJP70_SARM_1-1-1-1;30.11.2011  05:16:46 p.m.;30.11.2011  05:16:46 p.m.;MidRAN;BA172_TQL70_SR7;BA128_JJP70_SARM;S;IPRAN;Argentina;Router-Alcatel;BA172_TQL70_SR7;network:10.2.21.5:shelf-1:cardSlot-1:card:daughterCardSlot-2:daughterCard:port-1;Interface;10.2.21.5
2633328;CN007_VE270_SR7_1-1-1-8_to_CN019_FS270_SAR8_1-1-6-8;30.11.2011  05:11:02 p.m.;30.11.2011  05:11:02 p.m.;MidRAN;CN007_VE270_SR7;CN019_FS270_SAR8;S;IPRAN;Paraguay;Router-Alcatel;CN007_VE270_SR7;network:10.2.23.132:shelf-1:cardSlot-1:card:daughterCardSlot-1:daughterCard:port-8;Interface;10.2.23.132
